Symbol,Name,Price,Market Cap,Sector,Industry,Rev Growth,Gross Margin,ROIC,EPS TTM,Forward EPS,P/B,5Y Avg P/E,20M MA,Monthly Closes,Quarterly EPS,EPS YoY Growth,Revenue YoY Growth,Previous EPS TTM,Consecutive Growth
058610.KQ,에스피지,116600.0,2585880176000.0,Korea Equity,Unknown,0.0037267080745341614,0.0,0.006614187448030129,,,,,,[],"[null, null, null, null]",,0.0037267080745341614,,0
009970.KS,영원무역홀딩스,191500.0,2585103885500.0,Korea Equity,Unknown,-0.0843025723745649,0.0,0.20273890169002173,,,,,,[],"[null, null, null, null]",,-0.0843025723745649,,0
004990.KS,롯데지주,25450.0,2536443099200.0,Korea Equity,Unknown,-0.10412544519192718,0.0,0.025504850050816326,,,,,,[],"[null, null, null, null]",,-0.10412544519192718,,0
011210.KS,현대위아,91000.0,2474752553000.0,Korea Equity,Unknown,0.0003213072615441109,0.0,0.03954672294992932,,,,,,[],"[null, null, null, null]",,0.0003213072615441109,,0
026960.KS,동서,24550.0,2447635000000.0,Korea Equity,Unknown,-0.011687363038714392,0.0,0.01749941370099559,,,,,,[],"[null, null, null, null]",,-0.011687363038714392,,0
071970.KS,HD현대마린엔진,71100.0,2411818294500.0,Korea Equity,Unknown,0.34576612903225806,0.0,0.035289993965043544,,,,,,[],"[null, null, null, null]",,0.34576612903225806,,0
439260.KS,대한조선,63200.0,2407207736000.0,Korea Equity,Unknown,0.04155405405405405,0.0,0.10530072102793142,,,,,,[],"[null, null, null, null]",,0.04155405405405405,,0
218410.KQ,RFHIC,90100.0,2392465124200.0,Korea Equity,Unknown,-0.033632286995515695,0.0,0.013850960800006737,,,,,,[],"[null, null, null, null]",,-0.033632286995515695,,0
078600.KQ,대주전자재료,153100.0,2384910350800.0,Korea Equity,Unknown,0.43375394321766564,0.0,0.008929373432495752,,,,,,[],"[null, null, null, null]",,0.43375394321766564,,0
082920.KQ,비츠로셀,52600.0,2384856490200.0,Korea Equity,Unknown,0.2088495575221239,0.0,0.03055247452051895,,,,,,[],"[null, null, null, null]",,0.2088495575221239,,0
139480.KS,이마트,86100.0,2376000015900.0,Korea Equity,Unknown,0.011990339536866033,0.0,0.017680559945475925,,,,,,[],"[null, null, null, null]",,0.011990339536866033,,0
257720.KQ,실리콘투,36150.0,2370581509800.0,Korea Equity,Unknown,0.245014245014245,0.0,0.07831933905254454,,,,,,[],"[null, null, null, null]",,0.245014245014245,,0
043260.KQ,성호전자,33400.0,2368822288200.0,Korea Equity,Unknown,0.16607773851590102,0.0,0.0029028158584669577,,,,,,[],"[null, null, null, null]",,0.16607773851590102,,0
069960.KS,현대백화점,109800.0,2367827337600.0,Korea Equity,Unknown,-0.12052207720077757,0.0,0.0564034239130631,,,,,,[],"[null, null, null, null]",,-0.12052207720077757,,0
098460.KQ,고영,34300.0,2354858096500.0,Korea Equity,Unknown,0.39539347408829173,0.0,0.00979392534703456,,,,,,[],"[null, null, null, null]",,0.39539347408829173,,0
279570.KS,케이뱅크,5790.0,2348974924290.0,Korea Equity,Unknown,0.030246913580246913,0.0,0.0034026380239496746,,,,,,[],"[null, null, null, null]",,0.030246913580246913,,0
051600.KS,한전KPS,51000.0,2295000000000.0,Korea Equity,Unknown,-0.22378854625550662,0.0,0.06245400737770702,,,,,,[],"[null, null, null, null]",,-0.22378854625550662,,0
001740.KS,SK네트웍스,11280.0,2262699067920.0,Korea Equity,Unknown,0.14977247246587086,0.0,0.017557762955488363,,,,,,[],"[null, null, null, null]",,0.14977247246587086,,0
083650.KQ,비에이치아이,72900.0,2255844937500.0,Korea Equity,Unknown,0.6585942114589486,0.0,0.03307440084029327,,,,,,[],"[null, null, null, null]",,0.6585942114589486,,0
103140.KS,풍산,80200.0,2247547095600.0,Korea Equity,Unknown,-0.0178516228748068,0.0,0.06750720149612752,,,,,,[],"[null, null, null, null]",,-0.0178516228748068,,0
0009K0.KQ,에임드바이오,34400.0,2224687938400.0,Korea Equity,Unknown,0.11842105263157894,0.0,0.012406882634645972,,,,,,[],"[null, null, null, null]",,0.11842105263157894,,0
009155.KS,삼성전기우,765000.0,2223842760000.0,Korea Equity,Unknown,0.15244559362206422,0.0,0.40842522663925246,,,,,,[],"[null, null, null, null]",,0.15244559362206422,,0
018670.KS,SK가스,237000.0,2193966828000.0,Korea Equity,Unknown,0.4015316704781152,0.0,0.06942361478227628,,,,,,[],"[null, null, null, null]",,0.4015316704781152,,0
008930.KS,한미사이언스,31750.0,2171431712500.0,Korea Equity,Unknown,0.11025716819391071,0.0,0.0543627612896437,,,,,,[],"[null, null, null, null]",,0.11025716819391071,,0
008770.KS,호텔신라,55100.0,2162571467100.0,Korea Equity,Unknown,0.027403939925882578,0.0,0.009005137886418728,,,,,,[],"[null, null, null, null]",,0.027403939925882578,,0
120110.KS,코오롱인더,71800.0,2150125097600.0,Korea Equity,Unknown,-0.016765991259435835,0.0,0.025149318643363054,,,,,,[],"[null, null, null, null]",,-0.016765991259435835,,0
005440.KS,현대지에프홀딩스,13730.0,2140566052730.0,Korea Equity,Unknown,0.0424754852911747,0.0,0.0727902973239036,,,,,,[],"[null, null, null, null]",,0.0424754852911747,,0
030000.KS,제일기획,18460.0,2123661013500.0,Korea Equity,Unknown,-0.09045405791919914,0.0,0.07407699037096302,,,,,,[],"[null, null, null, null]",,-0.09045405791919914,,0
068760.KQ,셀트리온제약,47700.0,2117991236400.0,Korea Equity,Unknown,0.006092916984006092,0.0,0.02371739014769595,,,,,,[],"[null, null, null, null]",,0.006092916984006092,,0
229640.KS,LS에코에너지,69100.0,2116179138900.0,Korea Equity,Unknown,0.1410871302957634,0.0,0.030116828194334477,,,,,,[],"[null, null, null, null]",,0.1410871302957634,,0
030530.KQ,원익홀딩스,27150.0,2097011184150.0,Korea Equity,Unknown,-0.2569796954314721,0.0,0.0,,,,,,[],"[null, null, null, null]",,-0.2569796954314721,,0
290650.KQ,엘앤씨바이오,75800.0,2044303563200.0,Korea Equity,Unknown,0.470873786407767,0.0,0.004719260375065649,,,,,,[],"[null, null, null, null]",,0.470873786407767,,0
161890.KS,한국콜마,85500.0,2018234083500.0,Korea Equity,Unknown,-0.003831417624521072,0.0,0.08315877511443161,,,,,,[],"[null, null, null, null]",,-0.003831417624521072,,0
112610.KS,씨에스윈드,47500.0,2003141642500.0,Korea Equity,Unknown,0.094,0.0,0.06531927159896063,,,,,,[],"[null, null, null, null]",,0.094,,0
140410.KQ,메지온,65500.0,1990686938500.0,Korea Equity,Unknown,0.05,0.0,0.0,,,,,,[],"[null, null, null, null]",,0.05,,0
085620.KS,미래에셋생명,14700.0,1987146000000.0,Korea Equity,Unknown,0.14866369710467706,0.0,0.005796093860672011,,,,,,[],"[null, null, null, null]",,0.14866369710467706,,0
347700.KQ,스피어,38950.0,1979217179750.0,Korea Equity,Unknown,0.54337899543379,0.0,0.004958329501192696,,,,,,[],"[null, null, null, null]",,0.54337899543379,,0
192820.KS,코스맥스,173700.0,1971409713300.0,Korea Equity,Unknown,0.09364977549711354,0.0,0.05381921505766996,,,,,,[],"[null, null, null, null]",,0.09364977549711354,,0
007390.KQ,네이처셀,30400.0,1958825702400.0,Korea Equity,Unknown,-0.359375,0.0,0.0,,,,,,[],"[null, null, null, null]",,-0.359375,,0
322000.KS,HD현대에너지솔루션,174800.0,1957760000000.0,Korea Equity,Unknown,0.19596110695587135,0.0,0.034966231159139084,,,,,,[],"[null, null, null, null]",,0.19596110695587135,,0
000120.KS,CJ대한통운,85500.0,1950455412000.0,Korea Equity,Unknown,0.05448760005248655,0.0,0.05816222021153835,,,,,,[],"[null, null, null, null]",,0.05448760005248655,,0
001430.KS,세아베스틸지주,53500.0,1918623366500.0,Korea Equity,Unknown,0.0032141005702436497,0.0,0.02816946300097358,,,,,,[],"[null, null, null, null]",,0.0032141005702436497,,0
097230.KS,HJ중공업,20550.0,1855569319200.0,Korea Equity,Unknown,0.06616778259157148,0.0,0.023856384686289322,,,,,,[],"[null, null, null, null]",,0.06616778259157148,,0
089030.KQ,테크윙,49850.0,1847124203250.0,Korea Equity,Unknown,0.07157464212678936,0.0,0.01026250587765605,,,,,,[],"[null, null, null, null]",,0.07157464212678936,,0
476830.KQ,알지노믹스,126100.0,1757057476200.0,Korea Equity,Unknown,-0.9436619718309859,0.0,0.0017574652195647686,,,,,,[],"[null, null, null, null]",,-0.9436619718309859,,0
002790.KS,아모레퍼시픽홀딩스,22900.0,1750892322000.0,Korea Equity,Unknown,0.11662100456621005,0.0,0.1565749261247165,,,,,,[],"[null, null, null, null]",,0.11662100456621005,,0
323280.KQ,태성,57300.0,1749826254000.0,Korea Equity,Unknown,1.313953488372093,0.0,0.0007712761146668498,,,,,,[],"[null, null, null, null]",,1.313953488372093,,0
005070.KS,코스모신소재,52200.0,1733800606200.0,Korea Equity,Unknown,0.02164862614487927,0.0,0.0010968003759100865,,,,,,[],"[null, null, null, null]",,0.02164862614487927,,0
060370.KQ,LS마린솔루션,32800.0,1713434411200.0,Korea Equity,Unknown,-0.21194029850746268,0.0,0.005216683211173849,,,,,,[],"[null, null, null, null]",,-0.21194029850746268,,0
023590.KS,다우기술,39550.0,1712013189600.0,Korea Equity,Unknown,1.0635431854285902,0.0,0.043551555643205606,,,,,,[],"[null, null, null, null]",,1.0635431854285902,,0
462870.KS,시프트업,28500.0,1671648690000.0,Korea Equity,Unknown,-0.5791814946619217,0.0,0.09749054004554697,,,,,,[],"[null, null, null, null]",,-0.5791814946619217,,0
181710.KS,NHN,50900.0,1667134775100.0,Korea Equity,Unknown,0.10993552653331129,0.0,0.043222163746483015,,,,,,[],"[null, null, null, null]",,0.10993552653331129,,0
017960.KS,한국카본,32250.0,1666566673500.0,Korea Equity,Unknown,-0.08430609597924774,0.0,0.06405984898278382,,,,,,[],"[null, null, null, null]",,-0.08430609597924774,,0
006280.KS,녹십자,141400.0,1652476473200.0,Korea Equity,Unknown,-0.12952228662802318,0.0,0.023805486253928337,,,,,,[],"[null, null, null, null]",,-0.12952228662802318,,0
066575.KS,LG전자우,95700.0,1644250314300.0,Korea Equity,Unknown,0.14430120906096425,0.0,0.6123436132828726,,,,,,[],"[null, null, null, null]",,0.14430120906096425,,0
001120.KS,LX인터내셔널,41950.0,1625982000000.0,Korea Equity,Unknown,0.09949872069343638,0.0,0.041650220134913825,,,,,,[],"[null, null, null, null]",,0.09949872069343638,,0
077970.KS,STX엔진,40400.0,1621981745200.0,Korea Equity,Unknown,-0.11558259241927935,0.0,0.02897266521412775,,,,,,[],"[null, null, null, null]",,-0.11558259241927935,,0
437730.KQ,삼현,51100.0,1620256673700.0,Korea Equity,Unknown,-0.30111524163568776,0.0,0.0008836663524036678,,,,,,[],"[null, null, null, null]",,-0.30111524163568776,,0
039200.KQ,오스코텍,42050.0,1608756300800.0,Korea Equity,Unknown,-0.64,0.0,0.03726240624950975,,,,,,[],"[null, null, null, null]",,-0.64,,0
096530.KQ,씨젠,30400.0,1587670217600.0,Korea Equity,Unknown,0.13146362839614373,0.0,0.023300992655365612,,,,,,[],"[null, null, null, null]",,0.13146362839614373,,0
361610.KS,SK아이이테크놀로지,19310.0,1579308901000.0,Korea Equity,Unknown,-0.56590084643289,0.0,0.0,,,,,,[],"[null, null, null, null]",,-0.56590084643289,,0
298020.KS,효성티앤씨,363500.0,1573112407000.0,Korea Equity,Unknown,0.10851153927588397,0.0,0.0542262779908787,,,,,,[],"[null, null, null, null]",,0.10851153927588397,,0
006040.KS,동원산업,35500.0,1566999074500.0,Korea Equity,Unknown,0.0726702281014161,0.0,0.09760429460050006,,,,,,[],"[null, null, null, null]",,0.0726702281014161,,0
031330.KQ,에스에이엠티,15650.0,1564922798550.0,Korea Equity,Unknown,0.9557734204793029,0.0,0.13414654495791237,,,,,,[],"[null, null, null, null]",,0.9557734204793029,,0
445680.KQ,큐리옥스바이오시스템즈,90400.0,1555174252000.0,Korea Equity,Unknown,0.3,0.0,0.0,,,,,,[],"[null, null, null, null]",,0.3,,0
032350.KS,롯데관광개발,19100.0,1520388153400.0,Korea Equity,Unknown,-0.009511731135066582,0.0,0.047769715709070175,,,,,,[],"[null, null, null, null]",,-0.009511731135066582,,0
195870.KS,해성디에스,89100.0,1514700000000.0,Korea Equity,Unknown,0.198856416772554,0.0,0.030809338936940864,,,,,,[],"[null, null, null, null]",,0.198856416772554,,0
069620.KS,대웅제약,130600.0,1513206695000.0,Korea Equity,Unknown,-0.06808090774543661,0.0,0.06744097010130151,,,,,,[],"[null, null, null, null]",,-0.06808090774543661,,0
397030.KQ,에이프릴바이오,63800.0,1493802098800.0,Korea Equity,Unknown,0.0,0.0,0.0,,,,,,[],"[null, null, null, null]",,0.0,,0
027360.KQ,아주IB투자,12090.0,1464647958540.0,Korea Equity,Unknown,-0.25274725274725274,0.0,0.007743005303175148,,,,,,[],"[null, null, null, null]",,-0.25274725274725274,,0
089970.KQ,브이엠,58900.0,1459070505500.0,Korea Equity,Unknown,1.2678571428571428,0.0,0.03434280469695184,,,,,,[],"[null, null, null, null]",,1.2678571428571428,,0
475830.KQ,오름테라퓨틱,67800.0,1458603435000.0,Korea Equity,Unknown,0.0,0.0,0.0,,,,,,[],"[null, null, null, null]",,0.0,,0
417200.KQ,LS머트리얼즈,21350.0,1444384269650.0,Korea Equity,Unknown,0.1501416430594901,0.0,0.0007304729389775195,,,,,,[],"[null, null, null, null]",,0.1501416430594901,,0
189300.KQ,인텔리안테크,133100.0,1429160850700.0,Korea Equity,Unknown,-0.13386880856760375,0.0,0.01470318088977952,,,,,,[],"[null, null, null, null]",,-0.13386880856760375,,0
032500.KQ,케이엠더블유,33350.0,1407093228350.0,Korea Equity,Unknown,-0.15019762845849802,0.0,0.0,,,,,,[],"[null, null, null, null]",,-0.15019762845849802,,0
101490.KQ,에스앤에스텍,65800.0,1403835038200.0,Korea Equity,Unknown,0.016474464579901153,0.0,0.03350753924441234,,,,,,[],"[null, null, null, null]",,0.016474464579901153,,0
036540.KQ,SFA반도체,8320.0,1368309720960.0,Korea Equity,Unknown,0.4099868593955322,0.0,0.0,,,,,,[],"[null, null, null, null]",,0.4099868593955322,,0
475150.KS,SK이터닉스,40100.0,1366086860400.0,Korea Equity,Unknown,-0.5788667687595712,0.0,0.0227451902228136,,,,,,[],"[null, null, null, null]",,-0.5788667687595712,,0
004000.KS,롯데정밀화학,52700.0,1359660000000.0,Korea Equity,Unknown,0.2024958794443136,0.0,0.05198355831096783,,,,,,[],"[null, null, null, null]",,0.2024958794443136,,0
294870.KS,IPARK현대산업개발,20550.0,1354395631500.0,Korea Equity,Unknown,-0.4206499312242091,0.0,0.0481289177970348,,,,,,[],"[null, null, null, null]",,-0.4206499312242091,,0
073240.KS,금호타이어,4700.0,1350123348900.0,Korea Equity,Unknown,-0.04380578072545648,0.0,0.12625313743752592,,,,,,[],"[null, null, null, null]",,-0.04380578072545648,,0
007310.KS,오뚜기,334000.0,1338615220000.0,Korea Equity,Unknown,0.05898004434589801,0.0,0.0603610042262904,,,,,,[],"[null, null, null, null]",,0.05898004434589801,,0
038500.KQ,삼표시멘트,12360.0,1333845542160.0,Korea Equity,Unknown,-0.062429696287964,0.0,0.04254987598194353,,,,,,[],"[null, null, null, null]",,-0.062429696287964,,0
232140.KQ,와이씨,16170.0,1326673309500.0,Korea Equity,Unknown,1.2230769230769232,0.0,0.012955040150049939,,,,,,[],"[null, null, null, null]",,1.2230769230769232,,0
295310.KQ,에이치브이엠,109800.0,1320596551800.0,Korea Equity,Unknown,0.8,0.0,0.004342766586376023,,,,,,[],"[null, null, null, null]",,0.8,,0
012630.KS,HDC,22100.0,1320292034100.0,Korea Equity,Unknown,-0.30866505388168025,0.0,0.1154259508175809,,,,,,[],"[null, null, null, null]",,-0.30866505388168025,,0
003530.KS,한화투자증권,6120.0,1313032383000.0,Korea Equity,Unknown,0.07359617682198327,0.0,0.009036723942606387,,,,,,[],"[null, null, null, null]",,0.07359617682198327,,0
490470.KQ,세미파이브,38500.0,1308995765000.0,Korea Equity,Unknown,0.7230215827338129,0.0,7.143351356197548e-05,,,,,,[],"[null, null, null, null]",,0.7230215827338129,,0
034230.KS,파라다이스,14100.0,1306074286200.0,Korea Equity,Unknown,0.033391915641476276,0.0,0.04675366668289318,,,,,,[],"[null, null, null, null]",,0.033391915641476276,,0
030610.KS,교보증권,11400.0,1299177755400.0,Korea Equity,Unknown,0.18226112063520708,0.0,0.010226869631171965,,,,,,[],"[null, null, null, null]",,0.18226112063520708,,0
491000.KQ,리브스메드,51900.0,1297727892900.0,Korea Equity,Unknown,0.0,0.0,0.0,,,,,,[],"[null, null, null, null]",,0.0,,0
051915.KS,LG화학우,167500.0,1287874000000.0,Korea Equity,Unknown,0.07261532532821847,0.0,0.21467720196244597,,,,,,[],"[null, null, null, null]",,0.07261532532821847,,0
085660.KQ,차바이오텍,13470.0,1252302505560.0,Korea Equity,Unknown,0.10304449648711944,0.0,0.0,,,,,,[],"[null, null, null, null]",,0.10304449648711944,,0
090710.KQ,휴림로봇,10440.0,1247133136680.0,Korea Equity,Unknown,-0.4296577946768061,0.0,0.0007780295184398239,,,,,,[],"[null, null, null, null]",,-0.4296577946768061,,0
328130.KQ,루닛,16760.0,1246652979360.0,Korea Equity,Unknown,0.3407821229050279,0.0,0.0,,,,,,[],"[null, null, null, null]",,0.3407821229050279,,0
281820.KS,케이씨텍,62600.0,1239396178600.0,Korea Equity,Unknown,0.601025641025641,0.0,0.06547777858867311,,,,,,[],"[null, null, null, null]",,0.601025641025641,,0
093370.KS,후성,11470.0,1230218635100.0,Korea Equity,Unknown,0.13848631239935588,0.0,0.021571141339716108,,,,,,[],"[null, null, null, null]",,0.13848631239935588,,0
204270.KQ,제이앤티씨,21150.0,1223495055900.0,Korea Equity,Unknown,-0.28698752228163993,0.0,0.0,,,,,,[],"[null, null, null, null]",,-0.28698752228163993,,0
065350.KQ,신성델타테크,44400.0,1220287291200.0,Korea Equity,Unknown,0.25271739130434784,0.0,0.014675266351764128,,,,,,[],"[null, null, null, null]",,0.25271739130434784,,0
281740.KQ,레이크머티리얼즈,18390.0,1208784777720.0,Korea Equity,Unknown,0.0641025641025641,0.0,0.010225609819072345,,,,,,[],"[null, null, null, null]",,0.0641025641025641,,0
458870.KQ,씨어스,31750.0,1208396745000.0,Korea Equity,Unknown,3.0625,0.0,0.025084431373482156,,,,,,[],"[null, null, null, null]",,3.0625,,0
439960.KQ,코스모로보틱스,37100.0,1191240412600.0,Korea Equity,Unknown,0.0,0.0,0.0,,,,,,[],"[null, null, null, null]",,0.0,,0
082640.KS,동양생명,7400.0,1154863099400.0,Korea Equity,Unknown,0.09974275023386342,0.0,0.005687445586932254,,,,,,[],"[null, null, null, null]",,0.09974275023386342,,0
089860.KS,롯데렌탈,31250.0,1134668375000.0,Korea Equity,Unknown,-0.023904914529914528,0.0,0.04550812847719655,,,,,,[],"[null, null, null, null]",,-0.023904914529914528,,0
000080.KS,하이트진로,16020.0,1123540448220.0,Korea Equity,Unknown,-0.08629755644911846,0.0,0.05375434589267822,,,,,,[],"[null, null, null, null]",,-0.08629755644911846,,0
466100.KQ,클로봇,44000.0,1120206516000.0,Korea Equity,Unknown,0.038461538461538464,0.0,0.0018595035049777217,,,,,,[],"[null, null, null, null]",,0.038461538461538464,,0
048410.KQ,현대바이오,11570.0,1116569468040.0,Korea Equity,Unknown,0.0,0.0,0.0,,,,,,[],"[null, null, null, null]",,0.0,,0
356860.KQ,티엘비,112800.0,1109120664000.0,Korea Equity,Unknown,0.18252730109204368,0.0,0.02813790985394594,,,,,,[],"[null, null, null, null]",,0.18252730109204368,,0
006110.KS,삼아알미늄,72800.0,1100987524000.0,Korea Equity,Unknown,0.0,0.0,0.0,,,,,,[],"[null, null, null, null]",,0.0,,0
000815.KS,삼성화재우,366000.0,1100569320000.0,Korea Equity,Unknown,-0.0037341544105604506,0.0,0.4149701645673913,,,,,,[],"[null, null, null, null]",,-0.0037341544105604506,,0
185750.KS,종근당,79400.0,1095940732000.0,Korea Equity,Unknown,0.029898804047838085,0.0,0.04247681321737671,,,,,,[],"[null, null, null, null]",,0.029898804047838085,,0
003090.KS,대웅,18840.0,1095394903200.0,Korea Equity,Unknown,-0.06756245268735807,0.0,0.09702018464190255,,,,,,[],"[null, null, null, null]",,-0.06756245268735807,,0
